Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,9.155549049377441,9.336845397949219,9.064901351928711,9.110224723815918,6.139314651489258,520689
2000-01-05,9.064901351928711,9.336845397949219,9.064901351928711,9.064901351928711,6.108771800994873,878775
2000-01-06,9.155549049377441,9.51814079284668,9.155549049377441,9.336845397949219,6.292032241821289,739186
2000-01-07,9.472817420959473,9.51814079284668,9.246196746826172,9.336845397949219,6.292032241821289,665672
2000-01-10,9.42749309539795,9.472817420959473,9.200873374938965,9.200873374938965,6.200401782989502,727751
2000-01-11,9.155549049377441,9.336845397949219,9.064901351928711,9.064901351928711,6.108771800994873,753693
2000-01-12,9.155549049377441,9.246196746826172,9.155549049377441,9.155549049377441,6.169857501983643,394166
2000-01-13,9.155549049377441,9.336845397949219,9.155549049377441,9.291521072387695,6.26148796081543,846960
2000-01-14,9.42749309539795,9.835418701171875,9.336845397949219,9.563465118408203,6.4447503089904785,2020316
2000-01-17,9.51814079284668,10.152687072753906,9.51814079284668,9.971390724182129,6.7196478843688965,2381714
2000-01-18,9.971390724182129,10.152687072753906,9.699437141418457,9.790084838867188,6.597466945648193,764486
2000-01-19,9.971390724182129,10.469955444335938,9.880743026733398,10.469955444335938,7.05562686920166,2661916
2000-01-20,10.696584701538086,10.74190902709961,10.016715049743652,10.062039375305176,6.780735492706299,2940402
2000-01-21,9.971390724182129,10.243334770202637,9.880743026733398,9.926067352294922,6.689105033874512,879763
2000-01-24,9.971390724182129,10.016715049743652,9.790084838867188,9.971390724182129,6.7196478843688965,941874
2000-01-25,9.971390724182129,10.243334770202637,9.563465118408203,9.880743026733398,6.658560752868652,1170982
2000-01-26,9.835418701171875,10.152687072753906,9.835418701171875,9.971390724182129,6.7196478843688965,929988
2000-01-27,9.971390724182129,10.424631118774414,9.971390724182129,10.333983421325684,6.963996887207031,1779391
2000-01-28,10.515278816223145,10.560603141784668,10.243334770202637,10.515278816223145,7.086169719696045,1659511
2000-01-31,10.424631118774414,10.424631118774414,10.062039375305176,10.243334770202637,6.902908802032471,755662
2000-02-01,10.333983421325684,10.424631118774414,10.28865909576416,10.333983421325684,6.963996887207031,850655
2000-02-09,10.560603141784668,10.877881050109863,10.424631118774414,10.83255672454834,7.299980640411377,1359088
2000-02-10,10.787233352661133,11.195149421691895,10.74190902709961,11.104500770568848,7.483241558074951,2791534
2000-02-11,11.331121444702148,11.421770095825195,11.05917739868164,11.05917739868164,7.452700138092041,2315526
2000-02-14,11.05917739868164,11.421770095825195,10.923205375671387,11.05917739868164,7.452700138092041,2147845
2000-02-15,11.05917739868164,11.331121444702148,10.74190902709961,10.787233352661133,7.269438743591309,1217107
2000-02-16,10.787233352661133,11.240472793579102,10.787233352661133,11.240472793579102,7.5748724937438965,1385895
2000-02-17,11.331121444702148,11.965666770935059,11.285797119140625,11.920343399047852,8.03303337097168,3968053
2000-02-18,12.146963119506836,12.192288398742676,11.331121444702148,11.421770095825195,7.697048664093018,2583593
2000-02-21,11.875019073486328,12.101638793945312,11.603066444396973,11.784371376037598,7.941402435302734,3845602
2000-02-22,11.920343399047852,12.010991096496582,10.968528747558594,11.149825096130371,7.513784408569336,1854340
2000-02-23,11.69372272491455,11.69372272491455,10.605927467346191,10.605927467346191,7.1472578048706055,1519323
2000-02-24,10.696584701538086,10.83255672454834,9.971390724182129,9.971390724182129,6.7196478843688965,1386585
2000-02-25,9.971390724182129,10.016715049743652,9.608789443969727,9.608789443969727,6.475292682647705,997102
2000-02-29,9.790084838867188,9.790084838867188,9.51814079284668,9.699437141418457,6.536380290985107,697201
2000-03-01,9.790084838867188,10.152687072753906,9.790084838867188,10.062039375305176,6.780735492706299,538366
2000-03-02,10.152687072753906,10.243334770202637,9.790084838867188,9.790084838867188,6.597466945648193,465039
2000-03-03,9.971390724182129,9.971390724182129,9.790084838867188,9.880743026733398,6.658560752868652,248766
2000-03-06,9.699437141418457,9.699437141418457,9.291521072387695,9.382168769836426,6.322575092315674,355216
2000-03-07,9.51814079284668,9.51814079284668,9.336845397949219,9.336845397949219,6.292032241821289,378382
2000-03-08,9.472817420959473,9.472817420959473,9.336845397949219,9.42749309539795,6.353118896484375,378295
2000-03-09,9.42749309539795,9.654112815856934,9.382168769836426,9.51814079284668,6.414206027984619,1220923
2000-03-10,9.563465118408203,9.608789443969727,9.246196746826172,9.246196746826172,6.230945587158203,461339
2000-03-13,9.246196746826172,9.246196746826172,8.611651420593262,8.928929328918457,6.017139911651611,1098634
2000-03-14,8.521002769470215,8.883605003356934,8.521002769470215,8.792957305908203,5.925509929656982,172093
2000-03-15,8.792957305908203,8.83828067779541,8.70230770111084,8.747632026672363,5.894964694976807,396033
2000-03-16,8.611651420593262,8.70230770111084,8.430355072021484,8.656974792480469,5.833871841430664,369598
2000-03-17,8.656974792480469,8.974252700805664,8.611651420593262,8.792957305908203,5.925509929656982,464428
2000-03-20,8.521002769470215,9.382168769836426,8.521002769470215,9.382168769836426,6.322575092315674,9609816877
2000-03-21,9.42749309539795,9.790084838867188,9.382168769836426,9.699437141418457,6.536380290985107,1637616
2000-03-22,9.699437141418457,9.790084838867188,9.42749309539795,9.42749309539795,6.353118896484375,728259
2000-03-23,9.42749309539795,9.790084838867188,9.42749309539795,9.608789443969727,6.475292682647705,1260227
2000-03-24,9.608789443969727,9.608789443969727,9.291521072387695,9.291521072387695,6.26148796081543,583603
2000-03-27,9.51814079284668,9.51814079284668,9.064901351928711,9.42749309539795,6.353118896484375,650150
2000-03-28,9.42749309539795,9.51814079284668,9.246196746826172,9.246196746826172,6.230945587158203,272688
2000-03-29,9.291521072387695,9.42749309539795,9.110224723815918,9.110224723815918,6.139314651489258,461451
2000-03-30,9.42749309539795,9.42749309539795,9.155549049377441,9.155549049377441,6.169857501983643,450807
2000-03-31,9.336845397949219,9.336845397949219,9.155549049377441,9.246196746826172,6.230945587158203,228244
2000-04-05,9.291521072387695,9.336845397949219,9.155549049377441,9.291521072387695,6.26148796081543,385001
2000-04-06,9.291521072387695,9.51814079284668,9.291521072387695,9.291521072387695,6.26148796081543,370972
2000-04-07,9.336845397949219,9.51814079284668,9.291521072387695,9.382168769836426,6.322575092315674,912333
2000-04-10,9.246196746826172,9.246196746826172,9.064901351928711,9.155549049377441,6.169857501983643,671822
2000-04-11,9.155549049377441,9.246196746826172,9.019577026367188,9.019577026367188,6.078226566314697,586964
2000-04-12,9.155549049377441,9.155549049377441,9.019577026367188,9.019577026367188,6.078226566314697,428222
2000-04-13,9.064901351928711,9.110224723815918,8.83828067779541,8.974252700805664,6.0476837158203125,431810
2000-04-14,9.019577026367188,9.019577026367188,8.883605003356934,8.883605003356934,5.986597537994385,169618
2000-04-17,8.430355072021484,8.611651420593262,8.430355072021484,8.521002769470215,5.742241859436035,169886062
2000-04-18,8.70230770111084,8.747632026672363,8.566327095031738,8.656974792480469,5.833871841430664,113494
2000-04-19,8.70230770111084,8.70230770111084,8.521002769470215,8.521002769470215,5.742241859436035,304595
2000-04-20,8.521002769470215,8.611651420593262,8.339707374572754,8.475679397583008,5.71169900894165,292602240
2000-04-21,8.475679397583008,8.566327095031738,8.475679397583008,8.566327095031738,5.772785663604736,220647393
2000-04-24,8.656974792480469,8.656974792480469,8.430355072021484,8.430355072021484,5.681154727935791,241594447
2000-04-25,8.430355072021484,8.430355072021484,8.29438304901123,8.385030746459961,5.65061092376709,275790
2000-04-26,8.339707374572754,8.385030746459961,8.158411026000977,8.158411026000977,5.497893810272217,346393
2000-04-27,7.977114200592041,8.430355072021484,7.705161094665527,7.886466026306152,5.314632415771484,362951
2000-04-28,7.886466026306152,7.931789875030518,7.705161094665527,7.886466026306152,5.314632415771484,328740
2000-05-02,7.841133117675781,7.841133117675781,7.4332170486450195,7.4332170486450195,5.009191513061523,400445718
2000-05-03,7.4332170486450195,7.4332170486450195,6.979976177215576,7.2519211769104,4.887017250061035,402872
2000-05-04,7.2519211769104,7.569189071655273,7.2519211769104,7.4332170486450195,5.009191513061523,373087
2000-05-05,7.523865222930908,7.614512920379639,7.4332170486450195,7.569189071655273,5.100821018218994,180944531
2000-05-08,7.523865222930908,7.523865222930908,7.2065958976745605,7.342568874359131,4.948103904724121,233869
2000-05-10,7.4332170486450195,7.478540897369385,7.342568874359131,7.478540897369385,5.039734363555908,154444027
2000-05-11,7.977114200592041,7.977114200592041,7.977114200592041,7.977114200592041,5.375718593597412,929961
2000-05-12,8.2037353515625,8.339707374572754,8.158411026000977,8.29438304901123,5.589524269104004,1589355
2000-05-15,8.067763328552246,8.29438304901123,8.022439002990723,8.249058723449707,5.558980464935303,248282
2000-05-16,8.158411026000977,8.158411026000977,7.841133117675781,7.977114200592041,5.375718593597412,163267
2000-05-17,7.977114200592041,8.158411026000977,7.977114200592041,8.113086700439453,5.467350006103516,294752
2000-05-18,8.158411026000977,8.158411026000977,7.977114200592041,8.158411026000977,5.497893810272217,380588
2000-05-19,8.158411026000977,8.29438304901123,8.067763328552246,8.2037353515625,5.528437614440918,218469
2000-05-22,7.977114200592041,8.022439002990723,7.931789875030518,7.977114200592041,5.375718593597412,66189
2000-05-23,7.977114200592041,8.067763328552246,7.977114200592041,8.067763328552246,5.436806678771973,129095
2000-05-24,8.067763328552246,8.067763328552246,7.886466026306152,8.067763328552246,5.436806678771973,97199
2000-05-25,8.067763328552246,8.249058723449707,7.886466026306152,7.886466026306152,5.314632415771484,367356
